Quantiy,Price
2540000000,204.468361018792
2550000000,204.8894298621676
2560000000,205.3096198631527
2570000000,205.72893102174734
2580000000,206.1473633379515
2590000000,206.56491681176516
2600000000,206.9815914431884
2610000000,207.39738723222112
2620000000,207.81230417886334
2630000000,208.22634228311512
2640000000,208.63950154497644
2650000000,209.05178196444726
2660000000,209.4631835415276
2670000000,209.87370627621746
2680000000,210.28335016851682
2690000000,210.69211521842576
2700000000,211.10000142594419
2710000000,211.50700879107217
2720000000,211.9131373138096
2730000000,212.31838699415664
2740000000,212.72275783211316
2750000000,213.1262498276792
2760000000,213.5288629808548
2770000000,213.93059729163988
2780000000,214.3314527600345
2790000000,214.73142938603866
2800000000,215.1305271696523
2810000000,215.5287461108755
2820000000,215.92608620970822
2830000000,216.32254746615047
2840000000,216.7181298802022
2850000000,217.1128334518635
2860000000,217.5066581811343
2870000000,217.89960406801464
2880000000,218.29167111250447
2890000000,218.68285931460386
2900000000,219.07316867431277
2910000000,219.46259919163117
2920000000,219.85115086655912
2930000000,220.2388236990966
2940000000,220.6256176892436
2950000000,221.01153283700012
2960000000,221.39656914236616
2970000000,221.7807266053417
2980000000,222.1640052259268
2990000000,222.5464050041214
3000000000,222.92792593992553
3010000000,223.30856803333918
3020000000,223.68833128436236
3030000000,224.06721569299506
3040000000,224.4452212592373
3050000000,224.82234798308903
3060000000,225.1985958645503
3070000000,225.5739649036211
3080000000,225.94845510030143
3090000000,226.32206645459127
3100000000,226.69479896649062
3110000000,227.0666526359995
3120000000,227.4376274631179
3130000000,227.80772344784583
3140000000,228.1769405901833
3150000000,228.5452788901303
3160000000,228.91273834768677
3170000000,229.2793189628528
3180000000,229.64502073562835
3190000000,230.00984366601344
3200000000,230.37378775400802
3210000000,230.73685299961215
3220000000,231.09903940282578
3230000000,231.46034696364896
3240000000,231.82077568208163
3250000000,232.18032555812385
3260000000,232.53899659177557
3270000000,232.89678878303684
3280000000,233.2537021319076
3290000000,233.60973663838791
3300000000,233.96489230247775
3310000000,234.31916912417708
3320000000,234.67256710348596
3330000000,235.02508624040436
3340000000,235.37672653493232
3350000000,235.72748798706974
3360000000,236.0773705968167
3370000000,236.42637436417317
3380000000,236.7744992891392
3390000000,237.12174537171475
3400000000,237.4681126118998
3410000000,237.81360100969437
3420000000,238.1582105650985
3430000000,238.5019412781121
3440000000,238.84479314873525
3450000000,239.18676617696795
3460000000,239.52786036281015
3470000000,239.86807570626186
3480000000,240.2074122073231
3490000000,240.54586986599386
3500000000,240.88344868227415
3510000000,241.22014865616399
3520000000,241.55596978766332
3530000000,241.8909120767722
3540000000,242.22497552349054
3550000000,242.55816012781844
3560000000,242.8904658897559
3570000000,243.22189280930283
3580000000,243.55244088645932
3590000000,243.88211012122534
3600000000,244.21090051360085
3610000000,244.5388120635859
3620000000,244.86584477118043
3630000000,245.19199863638454
3640000000,245.51727365919817
3650000000,245.84166983962132
3660000000,246.16518717765396
3670000000,246.48782567329616
3680000000,246.80958532654785
3690000000,247.1304661374091
3700000000,247.45046810587985
3710000000,247.76959123196013
3720000000,248.08783551564994
3730000000,248.40520095694924
3740000000,248.7216875558581
3750000000,249.03729531237647
3760000000,249.35202422650437
3770000000,249.6658742982418
3780000000,249.97884552758873
3790000000,250.2909379145452
3800000000,250.60215145911116
3810000000,250.91248616128667
3820000000,251.22194202107173
3830000000,251.53051903846628
3840000000,251.83821721347036
3850000000,252.14503654608396
3860000000,252.45097703630708
3870000000,252.75603868413972
3880000000,253.0602214895819
3890000000,253.3635254526336
3900000000,253.66595057329482
3910000000,253.96749685156556
3920000000,254.2681642874458
3930000000,254.5679528809356
3940000000,254.86686263203492
3950000000,255.16489354074375
3960000000,255.46204560706212
3970000000,255.75831883099002
3980000000,256.05371321252744
3990000000,256.3482287516743
4000000000,256.64186544843074
4010000000,256.93462330279675
4020000000,257.22650231477223
4030000000,257.5175024843573
4040000000,257.8076238115518
4050000000,258.09686629635587
4060000000,258.3852299387695
4070000000,258.6727147387926
4080000000,258.9593206964252
4090000000,259.2450478116674
4100000000,259.52989608451907
4110000000,259.8138655149803
4120000000,260.09695610305096
4130000000,260.37916784873124
4140000000,260.660500752021
4150000000,260.9409548129203
4160000000,261.2205300314291
4170000000,261.4992264075475
4180000000,261.77704394127534
4190000000,262.0539826326127
4200000000,262.33004248155964
4210000000,262.6052234881161
4220000000,262.87952565228204
4230000000,263.15294897405755
4240000000,263.4254934534425
4250000000,263.6971590904371
4260000000,263.9679458850411
4270000000,264.23785383725476
4280000000,264.5068829470778
4290000000,264.7750332145105
4300000000,265.0423046395526
4310000000,265.3086972222043
4320000000,265.57421096246543
4330000000,265.83884586033616
4340000000,266.1026019158164
4350000000,266.36547912890614
4360000000,266.62747749960545
4370000000,266.8885970279142
4380000000,267.14883771383256
4390000000,267.40819955736043
4400000000,267.6666825584978
4410000000,267.92428671724474
4420000000,268.1810120336012
4430000000,268.4368585075671
4440000000,268.69182613914256
4450000000,268.94591492832757
4460000000,269.1991248751221
4470000000,269.45145597952614
4480000000,269.7029082415397
4490000000,269.95348166116275
4500000000,270.2031762383954
4510000000,270.4519919732375
4520000000,270.6999288656892
4530000000,270.94698691575036
4540000000,271.19316612342107
4550000000,271.4384664887013
4560000000,271.682888011591
4570000000,271.9264306920903
4580000000,272.1690945301991
4590000000,272.41087952591744
4600000000,272.6517856792452
4610000000,272.89181299018264
4620000000,273.13096145872953
4630000000,273.3692310848859
4640000000,273.60662186865187
4650000000,273.8431338100273
4660000000,274.0787669090123
4670000000,274.3135211656068
4680000000,274.5473965798108
4690000000,274.78039315162437
4700000000,275.01251088104743
4710000000,275.2437497680801
4720000000,275.4741098127222
4730000000,275.7035910149738
4740000000,275.932193374835
4750000000,276.15991689230566
4760000000,276.38676156738586
4770000000,276.61272740007564
4780000000,276.8378143903749
4790000000,277.06202253828366
4800000000,277.285351843802
4810000000,277.50780230692976
4820000000,277.72937392766715
4830000000,277.950066706014
4840000000,278.16988064197045
4850000000,278.38881573553635
4860000000,278.6068719867118
4870000000,278.8240493954968
4880000000,279.04034796189126
4890000000,279.2557676858953
4900000000,279.4703085675088
4910000000,279.6839706067319
4920000000,279.8967538035645
4930000000,280.10865815800656
4940000000,280.3196836700582
4950000000,280.52983033971935
4960000000,280.73909816699006
4970000000,280.9474871518703
4980000000,281.15499729436
4990000000,281.3616285944592
5000000000,281.567381052168
